Date,Open,High,Low,Close,Adj Close,Volume
2021-09-12,72.638123,77.945808,70.939262,73.528091,73.528091,984520795
2021-09-13,73.531952,74.120178,64.910179,68.326225,68.326225,1219088916
2021-09-14,68.395760,69.122520,65.689613,67.710754,67.710754,793934478
2021-09-15,67.676453,72.960747,66.715630,71.181618,71.181618,573941920
2021-09-16,71.161896,71.519684,66.035973,67.482300,67.482300,488691046
2021-09-17,67.479149,68.206253,58.723042,61.675236,61.675236,627398823
2021-09-18,61.540482,66.419678,61.350273,63.759045,63.759045,583894130
2021-09-19,63.646637,63.964676,59.981068,60.813877,60.813877,426172881
2021-09-20,60.792759,60.876858,51.106701,52.498138,52.498138,929415230
2021-09-21,52.929470,58.512955,48.106209,51.454842,51.454842,1088744843
2021-09-22,51.288906,58.100864,50.820019,55.829700,55.829700,743203675
2021-09-23,55.781204,60.901199,54.589661,57.618210,57.618210,891909778
2021-09-24,57.631458,57.791904,49.193279,52.984562,52.984562,807456856
2021-09-25,52.924152,56.089664,50.757137,54.930729,54.930729,559176206
2021-09-26,54.885197,59.320972,49.939907,55.857903,55.857903,974027302
2021-09-27,55.932438,57.864624,51.707058,51.773708,51.773708,556113783
2021-09-28,51.672031,52.966599,47.973469,48.145092,48.145092,481719624
2021-09-29,48.230865,52.266033,48.035664,49.945477,49.945477,481700161
2021-09-30,49.962902,52.849102,49.733414,51.567284,51.567284,424051422
2021-10-01,51.684978,56.381927,51.090122,55.246559,55.246559,516884518
2021-10-02,55.249882,58.106106,53.557858,56.166374,56.166374,487894633
2021-10-03,56.138222,58.713120,55.237206,56.745502,56.745502,430917547
2021-10-04,56.742374,57.008503,53.085144,55.833454,55.833454,429342170
2021-10-05,55.910702,59.319046,54.877789,58.938557,58.938557,428719249
2021-10-06,58.859043,61.836800,54.092030,56.794571,56.794571,814439145
2021-10-07,56.769192,57.664124,54.923370,55.769001,55.769001,477705381
2021-10-08,55.760242,57.407776,54.750343,55.133251,55.133251,276539245
2021-10-09,55.076981,56.706394,54.723778,55.940571,55.940571,171089284
2021-10-10,55.925800,56.234821,53.050678,53.649105,53.649105,175902026
2021-10-11,53.506168,55.477356,53.017265,54.551456,54.551456,207093563
2021-10-12,54.565853,54.565853,51.542316,52.848701,52.848701,249473837
2021-10-13,52.833145,54.116322,51.664410,54.116322,54.116322,276005714
2021-10-14,54.085693,56.055248,53.759201,55.432701,55.432701,301360082
2021-10-15,55.471432,58.170143,54.711864,56.971180,56.971180,318536829
2021-10-16,56.992779,57.986504,55.996628,56.393417,56.393417,179260062
2021-10-17,56.314369,57.348339,54.703537,56.396908,56.396908,152460938
2021-10-18,56.386124,57.356674,53.768623,55.484211,55.484211,240276497
2021-10-19,55.531044,57.137417,55.253262,57.076614,57.076614,160006375
2021-10-20,57.067825,62.301098,56.513405,61.324318,61.324318,480588071
2021-10-21,61.367252,67.493668,60.033218,61.591534,61.591534,1168532353
2021-10-22,61.571308,66.345535,61.571308,62.862083,62.862083,563978835
2021-10-23,62.843899,63.809654,60.955986,63.481758,63.481758,248247543
2021-10-24,63.452435,63.660854,60.040890,61.914345,61.914345,189355198
2021-10-25,61.824356,66.029457,61.625095,65.594292,65.594292,288522279
2021-10-26,65.667336,69.660538,62.443672,62.755680,62.755680,479508779
2021-10-27,62.774288,64.238960,56.758453,58.040421,58.040421,568510592
2021-10-28,57.970886,61.203350,57.294964,60.179871,60.179871,435078654
2021-10-29,60.265823,61.854813,60.023262,61.259853,61.259853,276725425
2021-10-30,61.328743,61.984047,58.853748,59.574245,59.574245,196932044
2021-10-31,59.542213,60.244942,57.654469,59.377735,59.377735,190438801
2021-11-01,59.384438,60.032940,57.444637,59.134995,59.134995,245339305
2021-11-02,59.138065,61.291649,58.495758,61.177494,61.177494,293113261
2021-11-03,61.179127,62.934418,59.776981,62.473480,62.473480,377523064
2021-11-04,62.530766,62.689465,58.484165,59.655529,59.655529,259114936
2021-11-05,59.680607,60.521935,58.233860,59.033272,59.033272,217943424
2021-11-06,58.933376,61.536205,57.830013,61.536205,61.536205,233111389
2021-11-07,61.575397,64.300262,61.103561,63.829380,63.829380,330157194
2021-11-08,64.063591,65.617043,63.005474,65.361076,65.361076,384854575
2021-11-09,65.262245,65.730339,61.863194,62.458134,62.458134,261739202
2021-11-10,62.375580,64.438614,57.664413,59.015507,59.015507,377677040
2021-11-11,59.031673,60.538990,58.418343,59.360600,59.360600,254443984
2021-11-12,59.241623,60.140446,56.163803,58.030273,58.030273,247368429
2021-11-13,58.020424,58.291008,54.492607,55.771255,55.771255,345648204
2021-11-14,55.738224,56.543629,54.774536,55.981621,55.981621,258609283
2021-11-15,56.010567,57.437920,54.873714,54.873714,54.873714,192713440
2021-11-16,55.013351,55.036037,48.532719,50.375145,50.375145,438425661
2021-11-17,50.356400,51.681332,49.512733,51.548550,51.548550,274967241
2021-11-18,51.555016,52.343983,46.831112,50.381065,50.381065,241169073
2021-11-19,50.274933,52.788685,49.362244,52.480770,52.480770,220706077
2021-11-20,52.485905,53.453430,50.834908,53.386246,53.386246,128937942
2021-11-21,53.381351,53.439163,51.585445,51.905293,51.905293,104381379
2021-11-22,51.852207,51.921074,47.653652,49.417328,49.417328,195790624
2021-11-23,49.395679,51.292755,48.880348,50.552055,50.552055,175933838
2021-11-24,50.528313,50.847775,48.112003,49.373543,49.373543,173479156
2021-11-25,50.092304,53.120251,49.873306,50.380489,50.380489,160016297
2021-11-26,52.996052,53.154255,46.675396,47.413094,47.413094,237977097
2021-11-27,47.566441,49.132839,47.404633,48.131992,48.131992,157623121
2021-11-28,48.135395,50.907822,46.237278,50.813759,50.813759,160713813
2021-11-29,50.901825,52.053364,50.237568,51.694138,51.694138,164329786
2021-11-30,51.695232,52.368797,49.978058,50.694775,50.694775,175237498
2021-12-01,50.626228,51.664776,49.477173,50.821346,50.821346,198669367
2021-12-02,50.820663,50.820663,48.254662,49.345840,49.345840,277949885
2021-12-03,49.378288,49.827446,45.736862,47.024693,47.024693,277398566
2021-12-04,47.123356,47.295280,38.165485,44.006653,44.006653,363947802
2021-12-05,44.016739,44.697647,42.057182,43.874458,43.874458,251387547
2021-12-06,43.867504,44.348434,40.149700,44.030693,44.030693,210328049
2021-12-07,44.039085,44.725479,42.495407,42.960785,42.960785,164219741
2021-12-08,42.914829,44.164631,41.381725,44.057388,44.057388,154284909
2021-12-09,44.020531,44.302288,39.746838,40.260178,40.260178,145419865
2021-12-10,40.237492,41.060478,38.535957,38.690250,38.690250,140864858
2021-12-11,38.675999,40.505310,38.225506,40.499077,40.499077,98435572
2021-12-12,40.429642,41.750702,39.950184,41.286198,41.286198,77996220
2021-12-13,41.305351,42.049728,37.142689,37.737900,37.737900,121077682
2021-12-14,37.712139,38.941170,37.279373,37.455284,37.455284,105322462
2021-12-15,38.859135,39.730003,36.906399,39.250534,39.250534,120291372
2021-12-16,39.240170,39.588623,38.300259,38.365852,38.365852,86864718
2021-12-17,38.380112,38.697403,36.058231,37.548019,37.548019,104962261
2021-12-18,37.567436,40.284611,37.330227,39.897789,39.897789,110481936
2021-12-19,39.911556,41.078522,39.493916,39.754658,39.754658,88118570
2021-12-20,39.744755,40.674320,38.502155,40.527096,40.527096,126430007
2021-12-21,40.534397,42.619316,40.490570,41.986320,41.986320,116765919
2021-12-22,41.979218,42.569759,41.120129,41.356663,41.356663,108300522
2021-12-23,41.353004,43.438702,40.823124,43.082020,43.082020,106057012
2021-12-24,43.096912,43.647491,42.331963,42.707603,42.707603,114811105
2021-12-25,42.725719,43.229523,42.495510,42.780998,42.780998,67134520
2021-12-26,42.755180,42.972889,42.021320,42.594002,42.594002,78209252
2021-12-27,42.615631,43.608299,42.203053,42.589920,42.589920,111725836
2021-12-28,42.599911,42.599911,39.496815,40.087044,40.087044,155064209
2021-12-29,40.061501,40.480392,38.099216,38.569008,38.569008,126615753
2021-12-30,38.551861,40.359314,38.079632,38.935917,38.935917,140095888
2021-12-31,38.929169,40.255161,38.096745,38.313816,38.313816,204255040
2022-01-01,38.313122,40.204247,38.287445,40.204247,40.204247,104359675
2022-01-02,40.194950,40.556747,39.449337,40.182919,40.182919,107738879
2022-01-03,40.179844,41.302914,39.428432,40.223499,40.223499,300750368
2022-01-04,40.228188,43.609650,39.411495,41.437073,41.437073,412255574
2022-01-05,41.436806,42.726261,37.470726,38.216419,38.216419,371986381
2022-01-06,38.202881,39.332520,36.601967,38.667988,38.667988,297226165
2022-01-07,38.665428,38.682392,35.066650,35.493252,35.493252,273621710
2022-01-08,35.494976,36.408989,34.056473,35.231136,35.231136,177662146
2022-01-09,35.236095,37.658100,35.105225,37.214500,37.214500,134175443
2022-01-10,37.213261,38.279060,35.524281,38.087662,38.087662,267367329
2022-01-11,38.087360,39.901272,37.786983,39.734188,39.734188,190065412
2022-01-12,39.747379,41.697861,39.655445,41.434696,41.434696,153137840
2022-01-13,41.435265,42.425529,40.703781,40.933903,40.933903,161102266
2022-01-14,40.931896,44.625141,40.789906,44.600353,44.600353,298873970
2022-01-15,44.629269,47.213104,44.435539,46.065502,46.065502,336785488
2022-01-16,46.059650,46.580048,45.289783,46.424992,46.424992,203763297
2022-01-17,46.438091,46.525822,43.999199,44.400253,44.400253,265485755
2022-01-18,44.403786,45.108063,43.011646,44.962193,44.962193,210222570
2022-01-19,44.962299,46.906456,43.329842,46.734383,46.734383,314698212
2022-01-20,46.731220,49.846725,45.218761,45.225964,45.225964,259571675
2022-01-21,45.241749,45.801289,37.839233,38.455330,38.455330,483332085
2022-01-22,38.471676,39.339474,32.318192,33.475803,33.475803,426607717
2022-01-23,33.518818,36.381496,33.419720,35.954372,35.954372,208947148
2022-01-24,35.959980,36.022877,31.545630,35.611691,35.611691,279762526
2022-01-25,35.608841,37.074696,34.637241,36.440800,36.440800,177316287
2022-01-26,36.440777,38.757881,35.722672,36.531666,36.531666,233485001
2022-01-27,36.524509,39.692715,35.244999,38.289791,38.289791,239496652
2022-01-28,38.278046,40.105331,37.755409,40.041779,40.041779,147899771
2022-01-29,40.039131,41.884243,39.999828,41.659229,41.659229,127993564
2022-01-30,41.678143,41.814583,40.380924,41.095879,41.095879,94281559
2022-01-31,41.096771,44.032997,39.678165,43.671753,43.671753,214377542
2022-02-01,43.667938,48.090549,42.886517,45.241333,45.241333,270307330
2022-02-02,45.241692,46.133240,42.462818,42.928501,42.928501,218101272
2022-02-03,42.921902,43.106030,40.968830,42.539082,42.539082,160007542
2022-02-04,42.546467,45.971401,42.546467,45.968891,45.968891,196845117
2022-02-05,45.971840,46.933598,45.172241,46.219803,46.219803,148972924
2022-02-06,46.217285,46.713661,45.281166,46.621990,46.621990,91591911
2022-02-07,46.620491,48.333828,45.906235,47.204311,47.204311,161879165
2022-02-08,47.209141,48.443321,45.426605,46.476570,46.476570,150993816
2022-02-09,46.468040,48.184986,45.664806,47.913700,47.913700,155450453
2022-02-10,47.924541,48.352676,44.819427,44.910816,44.910816,222192927
2022-02-11,44.890888,45.285229,42.979607,43.428169,43.428169,148046248
2022-02-12,43.433846,44.847218,42.957523,44.184647,44.184647,103863371
2022-02-13,44.175411,45.333683,44.016186,44.526436,44.526436,126229968
2022-02-14,44.493088,45.033436,43.476257,44.873661,44.873661,133584065
2022-02-15,44.875343,47.366032,44.699078,47.200539,47.200539,123599645
2022-02-16,47.204121,47.204121,45.900684,46.515141,46.515141,120457112
2022-02-17,46.481133,46.769493,43.330700,43.652275,43.652275,131524276
2022-02-18,43.668842,44.358295,42.607430,43.132870,43.132870,105147366
2022-02-19,43.130138,43.624722,41.948212,42.788582,42.788582,59565367
2022-02-20,42.796326,42.796326,40.367855,40.907635,40.907635,96061232
2022-02-21,40.896240,42.507099,39.815319,39.879757,39.879757,175079607
2022-02-22,39.868279,41.642662,39.194962,41.555244,41.555244,163749893
2022-02-23,41.556923,43.234467,40.779125,40.886234,40.886234,135407171
2022-02-24,40.865063,42.107033,37.380592,41.270145,41.270145,277653914
2022-02-25,41.274811,43.536663,41.166142,43.051498,43.051498,144613652
2022-02-26,43.049805,44.047165,42.775501,43.323868,43.323868,92682640
2022-02-27,43.316689,44.188046,41.162235,41.570763,41.570763,114052824
2022-02-28,41.569744,46.361923,41.245399,45.972603,45.972603,170942168
2022-03-01,45.971474,47.629135,45.298496,46.232487,46.232487,174979161
2022-03-02,46.234432,47.390549,45.629375,46.218147,46.218147,219330162
2022-03-03,46.218830,46.377197,43.926289,44.876671,44.876671,125088024
2022-03-04,44.878548,44.886097,40.139717,40.442959,40.442959,146707685
2022-03-05,40.460655,41.488155,39.886017,41.159863,41.159863,72845508
2022-03-06,41.162045,41.363121,39.722031,39.819202,39.819202,87950541
2022-03-07,39.827892,40.902885,38.754787,39.836384,39.836384,128316327
2022-03-08,39.832130,41.196575,39.700306,40.555218,40.555218,112500475
2022-03-09,40.559677,43.361542,40.519508,42.836155,42.836155,105633764
2022-03-10,42.830177,42.830395,40.271606,40.778542,40.778542,97495286
2022-03-11,40.786087,41.917099,39.831009,40.869308,40.869308,103824661
2022-03-12,40.869328,41.431465,40.790680,41.052879,41.052879,47112203
2022-03-13,41.039684,41.379375,39.861897,39.959652,39.959652,60117329
2022-03-14,39.958031,41.556843,39.707558,41.500748,41.500748,95079930
2022-03-15,41.498322,41.531033,40.122669,41.068027,41.068027,76005446
2022-03-16,41.065144,42.795559,40.707497,42.751610,42.751610,130839271
2022-03-17,42.750011,43.375645,42.470013,43.106686,43.106686,82009865
2022-03-18,43.101948,45.056255,42.530411,44.644855,44.644855,103892821
2022-03-19,44.635979,45.239994,44.439339,44.891418,44.891418,83632390
2022-03-20,44.893456,45.005806,43.553963,44.010490,44.010490,66404367
2022-03-21,44.003517,45.043522,43.571461,44.771358,44.771358,102151456
2022-03-22,44.763203,46.625637,44.508118,45.315369,45.315369,133332329
2022-03-23,45.312412,46.271885,44.741085,46.206528,46.206528,121195412
2022-03-24,46.202492,49.544006,45.955894,49.448273,49.448273,233701211
2022-03-25,49.452240,51.429714,49.163292,49.750996,49.750996,238255458
2022-03-26,49.749378,50.541172,49.575539,49.919537,49.919537,94919252
2022-03-27,49.924557,52.203789,49.644836,51.962048,51.962048,124360636
2022-03-28,51.964310,53.192760,51.579144,51.725754,51.725754,159643415
2022-03-29,51.698360,52.498913,50.469093,51.096073,51.096073,165779148
2022-03-30,51.090977,52.093079,50.161533,51.164055,51.164055,142498209
2022-03-31,51.163799,51.691452,48.706467,48.885368,48.885368,158985625
2022-04-01,48.897396,51.130981,47.588886,50.493214,50.493214,161010469
2022-04-02,50.490658,51.185368,49.630230,49.728485,49.728485,145408272
2022-04-03,49.723057,51.231583,49.434307,50.456226,50.456226,100486929
2022-04-04,50.446308,50.446308,48.914635,50.132381,50.132381,119579446
2022-04-05,50.133488,50.957111,48.559669,48.568497,48.568497,139832196
2022-04-06,48.563839,48.563839,45.097698,45.098873,45.098873,145444269
2022-04-07,45.097500,46.071499,44.706226,45.634445,45.634445,89519503
2022-04-08,45.632614,46.452892,44.597157,44.726215,44.726215,102532107
2022-04-09,44.723385,45.667778,44.701965,45.659000,45.659000,48219079
2022-04-10,45.663258,46.357780,45.024494,45.116081,45.116081,50078175
2022-04-11,45.082890,45.213978,41.261513,41.417728,41.417728,136476473
2022-04-12,41.424950,42.640121,41.151058,41.825020,41.825020,70746933
2022-04-13,41.819763,42.991341,41.464905,42.885918,42.885918,53828176
2022-04-14,42.882835,43.285236,41.474037,41.719376,41.719376,49318422
2022-04-15,41.719566,43.076370,41.660004,42.604561,42.604561,160571776
2022-04-16,42.614960,42.973843,41.420406,41.851021,41.851021,84586666
2022-04-17,41.846119,48.275028,41.683590,44.831600,44.831600,428721224
2022-04-18,44.836678,44.836678,40.455978,43.400105,43.400105,331875745
2022-04-19,43.396305,43.957966,42.994648,43.530136,43.530136,122393308
2022-04-20,43.530952,44.177723,42.436417,42.791431,42.791431,126652307
2022-04-21,42.786690,44.979904,41.892593,42.173203,42.173203,230396552
2022-04-22,42.168385,42.658627,41.031551,41.417870,41.417870,134189850
2022-04-23,41.427376,41.665665,40.942123,41.123466,41.123466,66215956
2022-04-24,41.114174,41.424133,40.606083,40.799007,40.799007,80412415
2022-04-25,40.793941,41.968826,39.698048,41.899372,41.899372,123324358
2022-04-26,41.894218,42.172741,38.548054,38.679485,38.679485,120650067
2022-04-27,38.693832,39.758278,38.514977,39.602005,39.602005,84398879
2022-04-28,39.598667,40.742085,39.405437,40.253212,40.253212,83079016
2022-04-29,40.233395,40.388733,38.483234,38.781731,38.781731,71311704
2022-04-30,38.785927,39.169132,37.969776,38.009258,38.009258,70144020
2022-05-01,38.001442,39.242161,37.913887,39.134811,39.134811,83860244
2022-05-02,39.135193,39.868031,38.635998,39.060387,39.060387,95786410
2022-05-03,39.058281,39.196011,37.709232,37.808758,37.808758,58289479
2022-05-04,37.808346,39.676502,37.787025,39.563297,39.563297,81135956
2022-05-05,39.559258,39.769356,35.954372,36.235394,36.235394,106549306
2022-05-06,36.230915,36.280655,35.110916,35.907799,35.907799,86427078
2022-05-07,35.909565,35.952847,34.656273,35.112850,35.112850,47128404
2022-05-08,35.115192,35.139687,33.638996,33.841534,33.841534,65752745
2022-05-09,33.850170,34.047276,30.495932,30.536633,30.536633,183946756
2022-05-10,30.496805,34.745304,29.804995,33.133221,33.133221,208466568
2022-05-11,33.125511,33.546986,26.990396,29.714588,29.714588,327328745
2022-05-12,29.718504,31.168303,26.463886,29.723852,29.723852,326184899
2022-05-13,29.685797,32.481354,29.397837,30.825348,30.825348,159660019
2022-05-14,30.829521,31.630882,29.988369,31.596464,31.596464,67219149
2022-05-15,31.598753,32.660862,30.971388,32.645531,32.645531,52485289
2022-05-16,32.662514,32.662514,30.923672,31.876160,31.876160,98131746
2022-05-17,31.876417,32.575676,31.266891,32.038723,32.038723,65212404
2022-05-18,32.039604,32.178993,29.697334,29.697334,29.697334,57969635
2022-05-19,29.696484,31.131544,29.642788,30.920237,30.920237,91229364
2022-05-20,30.916172,31.203316,29.294285,29.777079,29.777079,64290536
2022-05-21,29.773373,30.272972,29.563732,30.088434,30.088434,28410998
2022-05-22,30.086975,30.888557,29.985657,30.797441,30.797441,28634477
2022-05-23,30.797091,31.093044,29.556395,29.677076,29.677076,68959904
2022-05-24,29.673000,30.010717,28.799587,29.826357,29.826357,83974424
2022-05-25,29.822506,30.223593,28.797426,29.011694,29.011694,67058277
2022-05-26,29.012901,29.310846,26.683249,27.597754,27.597754,92549738
2022-05-27,27.583492,27.634226,26.331976,26.398375,26.398375,88948300
2022-05-28,26.749046,27.194962,26.396860,27.107193,27.107193,48713405
2022-05-29,27.105412,27.341331,26.806847,27.267191,27.267191,33322014
2022-05-30,27.267822,29.313812,27.149652,29.167011,29.167011,81788957
2022-05-31,29.168655,29.416557,28.567656,28.950605,28.950605,76132474
2022-06-01,28.956318,29.091335,26.603365,26.905485,26.905485,74761384
2022-06-02,26.908903,27.236492,26.476345,27.139271,27.139271,54155704
2022-06-03,27.139860,27.274618,25.834263,25.994633,25.994633,66267249
2022-06-04,25.993025,26.040075,25.588058,25.975485,25.975485,31139781
2022-06-05,25.979666,26.330570,25.715912,26.133730,26.133730,32776523
2022-06-06,26.136551,27.602512,26.125391,27.365599,27.365599,67748297
2022-06-07,27.367352,27.409201,25.288294,27.064854,27.064854,98161552
2022-06-08,27.071426,28.385775,26.501118,28.129723,28.129723,98967381
2022-06-09,28.131201,29.056452,27.978416,28.535330,28.535330,78732158
2022-06-10,28.533640,28.646496,27.391893,27.584509,27.584509,66138535
2022-06-11,27.586653,28.043524,26.623451,27.399063,27.399063,72285669
2022-06-12,27.407042,29.268192,26.672857,28.092585,28.092585,155162943
2022-06-13,28.083141,28.083141,23.948427,24.445301,24.445301,246822186
2022-06-14,24.441217,24.618813,22.456957,24.025034,24.025034,167885736
2022-06-15,24.018385,25.492008,21.154949,25.492008,25.492008,175593699
2022-06-16,25.492384,25.842943,23.035055,23.262043,23.262043,97884414
2022-06-17,23.263720,25.011318,23.194416,24.350458,24.350458,61006610
2022-06-18,24.347244,24.692301,21.176497,22.830355,22.830355,78110609
2022-06-19,22.827951,25.353254,21.741926,25.034378,25.034378,82254305
2022-06-20,25.034580,26.846626,24.043329,26.705500,26.705500,113353662
2022-06-21,26.705406,28.097338,26.431259,27.338177,27.338177,96667837
2022-06-22,27.343405,27.371281,25.153627,25.205490,25.205490,88111964
2022-06-23,25.205324,26.405239,25.143427,26.331264,26.331264,72644447
2022-06-24,26.326010,27.067488,25.444574,26.730804,26.730804,76694895
2022-06-25,26.735399,27.941387,26.233824,27.927027,27.927027,105540678
2022-06-26,27.915394,28.879587,27.143999,27.153599,27.153599,82649675
2022-06-27,27.152966,28.025267,26.705921,27.162960,27.162960,84106910
2022-06-28,27.156797,27.744324,25.594242,25.634581,25.634581,93118456
2022-06-29,25.633982,25.840637,24.730011,24.829021,24.829021,81568848
2022-06-30,24.841805,24.916962,23.131845,24.532661,24.532661,88064137
2022-07-01,24.560425,25.416542,24.087397,24.556309,24.556309,95724750
2022-07-02,24.567911,24.764734,24.128885,24.626202,24.626202,41676929
2022-07-03,24.622931,24.630707,23.794577,24.373482,24.373482,54348144
2022-07-04,24.373400,25.973682,23.965570,25.922417,25.922417,69397271
2022-07-05,25.919872,26.170179,24.467899,25.191893,25.191893,89704771
2022-07-06,25.195396,26.436214,24.829447,26.265272,26.265272,97487606
2022-07-07,26.265474,27.706869,25.975954,27.459190,27.459190,107524576
2022-07-08,27.460873,28.150976,26.886417,27.465851,27.465851,109750662
2022-07-09,27.461308,27.601633,27.091740,27.136015,27.136015,48904583
2022-07-10,27.134176,27.134176,25.657450,25.899834,25.899834,49195211
2022-07-11,25.894363,25.908709,24.876360,24.996655,24.996655,61693788
2022-07-12,25.005943,25.072617,23.874260,23.882856,23.882856,53637510
2022-07-13,23.889954,24.967253,23.299326,24.967253,24.967253,73655513
2022-07-14,24.965506,26.157761,24.484211,25.852545,25.852545,77248758
2022-07-15,25.855934,27.277105,25.679691,26.787561,26.787561,71863746
2022-07-16,26.789223,28.354712,26.382488,27.969622,27.969622,69694217
2022-07-17,27.973551,28.714205,27.556852,27.606333,27.606333,65650963
2022-07-18,27.595198,29.966557,27.595198,29.966557,29.966557,118772336
2022-07-19,29.953419,30.182541,28.097233,29.127872,29.127872,141368235
2022-07-20,29.128590,30.183500,28.652414,28.783527,28.783527,95532757
2022-07-21,28.784845,29.609291,27.872391,29.502356,29.502356,67721043
2022-07-22,29.499893,30.458797,28.777412,28.977259,28.977259,102499338
2022-07-23,28.970234,29.693298,27.941299,28.537912,28.537912,76240819
2022-07-24,28.539843,29.694538,28.403532,29.144608,29.144608,68046800
2022-07-25,29.142014,29.243608,27.089233,27.110455,27.110455,87411008
2022-07-26,27.083229,27.083229,26.034079,27.025290,27.025290,76045176
2022-07-27,27.031164,29.407394,26.703390,29.398602,29.398602,97716645
2022-07-28,29.404469,30.669086,28.759457,30.247143,30.247143,98348029
2022-07-29,30.246559,31.537634,29.922546,31.133444,31.133444,112920073
2022-07-30,31.131821,32.365139,30.824471,30.964617,30.964617,101953470
2022-07-31,30.974590,31.601934,30.367830,30.406401,30.406401,69950678
2022-08-01,30.408262,30.909773,29.886595,30.815550,30.815550,76274492
2022-08-02,30.802187,30.948421,28.868019,29.413042,29.413042,98206781
2022-08-03,29.418495,29.973162,28.776510,29.112059,29.112059,63183501
2022-08-04,29.113600,29.640297,28.813465,29.139004,29.139004,53644103
2022-08-05,29.134556,30.754532,29.112679,30.749504,30.749504,79943022
2022-08-06,30.751520,30.874426,30.406246,30.415552,30.415552,45753752
2022-08-07,30.418678,30.995100,30.145287,30.668131,30.668131,37216077
2022-08-08,30.669788,32.104439,30.416418,31.485470,31.485470,73993073
2022-08-09,31.488297,31.579193,29.515566,29.901640,29.901640,372568926
2022-08-10,29.892481,31.542883,29.232262,31.348621,31.348621,366699091
2022-08-11,31.349314,32.595173,30.400230,30.527246,30.527246,478916955
2022-08-12,30.526028,31.222939,30.018934,31.217419,31.217419,323806658
2022-08-13,31.215061,31.861338,31.144333,31.314772,31.314772,307973186
2022-08-14,31.320719,31.949957,30.710695,30.868513,30.868513,284540390
2022-08-15,30.856800,31.862286,30.246799,30.904863,30.904863,347039125
2022-08-16,30.879332,31.087011,30.419365,30.706470,30.706470,326789460
2022-08-17,30.698711,31.450640,30.022015,30.085190,30.085190,325561107
2022-08-18,30.086954,30.521608,29.847155,29.920351,29.920351,308200496
2022-08-19,29.923714,29.951351,26.402771,26.437702,26.437702,361184582
2022-08-20,26.434473,27.222397,26.244488,26.732441,26.732441,308601163
2022-08-21,26.723522,27.907602,26.711370,27.720371,27.720371,337419106
2022-08-22,27.719240,27.740349,26.548267,27.719509,27.719509,319620502
2022-08-23,27.724951,27.972828,26.951796,27.791380,27.791380,271248919
2022-08-24,27.789394,28.031458,27.258093,27.560341,27.560341,240868400
2022-08-25,27.560480,28.262712,27.560480,27.966484,27.966484,242736431
2022-08-26,27.961491,28.082050,25.845749,25.956457,25.956457,288373686
2022-08-27,25.953144,26.074118,25.499678,25.804186,25.804186,281599137
2022-08-28,25.802376,26.066641,25.228682,25.413280,25.413280,253230056
2022-08-29,25.411261,27.386162,25.370708,27.352102,27.352102,285371480
2022-08-30,27.352058,27.681019,26.077560,26.551468,26.551468,305951055
2022-08-31,26.559677,27.713699,26.507694,26.672752,26.672752,295342037
2022-09-01,26.678251,26.969408,26.141308,26.902620,26.902620,269455003
2022-09-02,26.900862,27.152861,26.087332,26.292683,26.292683,241844176
2022-09-03,26.291153,26.409092,25.980076,26.196413,26.196413,249770852
2022-09-04,26.197687,26.396505,25.914434,26.387512,26.387512,234120296
2022-09-05,26.389942,26.654833,25.980425,26.607315,26.607315,228934788
2022-09-06,26.612431,27.115696,25.450420,25.690224,25.690224,287494152
2022-09-07,25.681683,26.379646,25.088160,26.004414,26.004414,87264848
2022-09-08,26.003424,26.208433,25.639685,26.045889,26.045889,65639615
2022-09-09,26.042292,27.856609,26.023787,27.256235,27.256235,95697728
2022-09-10,27.253738,27.834185,27.080069,27.722191,27.722191,69791179
2022-09-11,27.719307,27.917341,27.331345,27.852411,27.852411,74979698
2022-09-12,27.856022,28.516258,27.522141,28.443462,28.443462,143000183
2022-09-13,28.445051,29.161680,25.788601,25.993399,25.993399,173032885
2022-09-14,25.896563,26.190844,24.944427,25.502901,25.502901,94121773
2022-09-15,25.505104,25.595896,23.995062,24.067293,24.067293,121904827
2022-09-16,24.066963,24.372864,23.633429,24.062054,24.062054,55401852
2022-09-17,24.066965,24.665981,24.049723,24.643286,24.643286,36208292
2022-09-18,24.643648,24.643648,23.406750,23.443457,23.443457,56817692
2022-09-19,23.444010,24.364748,22.499840,24.209572,24.209572,108816091
2022-09-20,24.212006,24.286905,23.291817,23.347155,23.347155,69945344
2022-09-21,23.347425,24.197611,22.433998,22.804857,22.804857,85647341
2022-09-22,22.788654,23.773670,22.661470,23.723742,23.723742,64652932
2022-09-23,23.724012,24.001179,22.949053,23.886009,23.886009,75668382
2022-09-24,23.886889,24.085571,23.611359,23.686422,23.686422,44387525
2022-09-25,23.685465,23.946802,23.312210,23.525658,23.525658,37223903
2022-09-26,23.527637,24.209461,23.264851,24.208420,24.208420,84494360
2022-09-27,24.207712,25.084642,23.398560,23.686216,23.686216,104014641
2022-09-28,23.682234,24.294165,22.887621,24.084251,24.084251,80457805
2022-09-29,24.087057,24.319620,23.563931,24.319620,24.319620,73869231
2022-09-30,24.318897,24.935438,23.991167,24.240286,24.240286,78199832
2022-10-01,24.235086,24.439743,23.998938,24.283325,24.283325,47612081
2022-10-02,24.284882,24.357561,23.961456,24.032326,24.032326,37256558
2022-10-03,24.032587,24.816563,23.907284,24.763277,24.763277,80640104
2022-10-04,24.762039,25.248720,24.623304,25.117477,25.117477,67348735
